t_s,gps_x_m,gps_y_m,ekf_x_m,ekf_y_m,ekf_speed_mps,ekf_heading_deg,in_dropout,error_m,std_x_m,std_y_m,std_heading_deg
51.207613037109375,-7.66932778156551,-60.46780110918426,-7.391436262537419,-60.326554492166146,1.0129882835843909,-89.13810495117112,False,0.31172793132281407,1.0431365904339438,1.4217225387648014,12.435810883861913
51.798265625,-7.659963522586484,-61.090492698451015,-7.5223697230182385,-60.95818958395939,1.026586540910239,-100.80258249069237,False,0.19088260209828198,1.064842919327292,1.4897106557248547,12.580203637829035
51.8294326171875,-7.659963522586484,-61.146090161285805,-7.544017744255068,-61.021670819053234,1.0364637007484372,-101.10051509951624,False,0.1700693865293318,1.0225280303693596,1.3538886119806506,12.332802075376813
52.36928393554688,-7.66932778156551,-61.624228346191856,-7.547833757031062,-61.59092785682575,1.0395840239090277,-88.79054864508262,False,0.12597507924029766,1.0428455614699155,1.420174348403766,12.433690798985287
52.796701660156245,-7.641235005224099,-62.09124703796509,-7.585170664505556,-62.047473998033,1.0436856620025976,-93.84210665165037,False,0.07112868145200897,1.0489959138445508,1.4345159329881876,12.37974543654415
53.12937744140625,-7.622506487861714,-62.44707080336143,-7.623295758649672,-62.40465911481854,1.0473505130906013,-96.27909933532577,False,0.042419031971926945,1.04379658588571,1.412707981829765,12.238316064534734
53.80018090820312,-7.538228161220165,-63.15871833344677,-7.693797628405763,-63.11410637671066,1.0506903187524388,-97.45377293778483,False,0.1618396916835777,1.0802434579464268,1.5061939312372556,12.495010901000075
53.99137915039062,-7.510135384878752,-63.3699886944824,-7.704336320350945,-63.322798500413334,1.0532832142090682,-100.53276884600899,False,0.19985223980368907,1.0541201590342468,1.4152042013237813,12.247754755100114
54.61259765625,-7.463314092366299,-63.92596332778155,-7.423311221352688,-63.91420727180135,1.0540557386841258,-64.04297444506228,False,0.04169453850975196,1.075700412234692,1.46767071346003,12.431503084218175
54.79568579101562,-7.425857058237203,-63.95932180576536,-7.283075731563736,-64.00628601320135,1.0484762334281095,-33.63651572619127,False,0.15030683293425315,1.0489848773607007,1.3595950108159027,12.202436603219775
55.39258837890625,-7.322850213637597,-64.27066760004507,-6.788524521892644,-63.62275958008691,1.0484762334281095,37.79372043456526,True,0.8398147100312268,1.1162900543279748,1.2546388504414914,12.672642124558372
55.79176831054687,-6.995101162476397,-64.43745998996408,-6.52347887659562,-63.298847973883866,1.0484762334281095,50.707726224499595,True,1.2324223722821914,1.1879877114332915,1.2051326979393457,12.877376815542819
55.9708935546875,-6.798451732851884,-64.43745998996408,-6.40953914674875,-63.14955030593268,1.0484762334281095,52.65015721253547,True,1.3453491568553129,1.2360116958814609,1.2058976719039127,12.918210018114834
56.79740551757812,-6.105496597591728,-63.870365864239446,-5.754264868735527,-62.582475963212,1.0484762334281095,40.87291143883226,True,1.3349247636192108,1.5309873667833356,1.2687266114703402,13.758841640219156
57.79253540039063,-5.674740703022264,-62.780655583199454,-4.886862502729844,-62.002618948363505,1.0484762334281095,33.76266060718689,True,1.1072908667747925,2.0689959635672426,1.5065951026113542,14.893448639101294
58.79248730468751,-5.365720169223448,-61.991171604721,-3.9790216737028494,-61.4781938342498,1.0484762334281095,30.01339218684847,True,1.4785394517822978,2.7620875759367274,1.859186400707473,15.95743457338964
59.79949877929688,-5.103520929128426,-61.435196970714536,-3.032756958307428,-61.009840330023046,1.0484762334281095,26.333098431843425,True,2.113998981700487,3.597628210205782,2.272837051725872,16.96849261969439
60.8026845703125,-4.897507239929216,-61.02377574248341,-2.104076154276067,-60.5160085480429,1.0484762334281095,28.002089306481892,True,2.839204951045859,4.513251011493745,2.7700939887606824,17.91556042006373
